   0.1510485E+09   0.1593463E+06  -0.2938962E+10   0.0000000E+00   0.7740711E+24  -0.5423002E+19  -0.3510225E+11   0.2042130E+02   0.5902041E+23   0.7885893E+09   0.1208265E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.6005245E+24   0.8589455E+23
   0.1531577E+09   0.1534203E+06  -0.2889376E+10   0.0000000E+00   0.7311936E+24  -0.5349475E+19  -0.3438061E+11   0.2042130E+02   0.6023583E+23   0.8084182E+09   0.1208275E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.6260339E+24   0.9077913E+23
   0.1552963E+09   0.1513438E+06  -0.2862456E+10   0.0000000E+00   0.7087249E+24  -0.5276960E+19  -0.3344047E+11   0.2042130E+02   0.5881266E+23   0.8053245E+09   0.1208285E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.6526268E+24   0.8869567E+23
   0.1574648E+09   0.1478212E+06  -0.2847204E+10   0.0000000E+00   0.6843125E+24  -0.5205443E+19  -0.3252604E+11   0.2042130E+02   0.5663536E+23   0.7990223E+09   0.1208295E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.6803493E+24   0.8515119E+23
   0.1596636E+09   0.1447056E+06  -0.2827386E+10   0.0000000E+00   0.6605839E+24  -0.5134910E+19  -0.3163663E+11   0.2042130E+02   0.5466464E+23   0.7934271E+09   0.1208305E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.7092495E+24   0.8218737E+23
   0.1618930E+09   0.1417889E+06  -0.2807041E+10   0.0000000E+00   0.6380584E+24  -0.5065348E+19  -0.3077154E+11   0.2042130E+02   0.5283188E+23   0.7880476E+09   0.1208315E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.7393773E+24   0.7944705E+23
   0.1641536E+09   0.1388999E+06  -0.2787063E+10   0.0000000E+00   0.6162308E+24  -0.4996743E+19  -0.2993011E+11   0.2042130E+02   0.5105044E+23   0.7826599E+09   0.1208326E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.7707849E+24   0.7676315E+23
   0.1664458E+09   0.1360627E+06  -0.2767265E+10   0.0000000E+00   0.5951329E+24  -0.4929083E+19  -0.2911169E+11   0.2042130E+02   0.4932597E+23   0.7773037E+09   0.1208337E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.8035266E+24   0.7416541E+23
   0.1687700E+09   0.1332858E+06  -0.2747585E+10   0.0000000E+00   0.5747596E+24  -0.4862353E+19  -0.2831566E+11   0.2042130E+02   0.4766039E+23   0.7719859E+09   0.1208348E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.8376592E+24   0.7165743E+23
   0.1711266E+09   0.1305663E+06  -0.2728034E+10   0.0000000E+00   0.5550832E+24  -0.4796542E+19  -0.2754140E+11   0.2042130E+02   0.4605144E+23   0.7667058E+09   0.1208360E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.8732416E+24   0.6923498E+23
   0.1735162E+09   0.1279025E+06  -0.2708615E+10   0.0000000E+00   0.5360790E+24  -0.4731637E+19  -0.2678832E+11   0.2042130E+02   0.4449698E+23   0.7614623E+09   0.1208371E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.9103355E+24   0.6689469E+23
   0.1759391E+09   0.1252933E+06  -0.2689326E+10   0.0000000E+00   0.5177240E+24  -0.4667625E+19  -0.2605584E+11   0.2042130E+02   0.4299514E+23   0.7562554E+09   0.1208383E+35  -0.7646121E+51   0.3364117E+51   0.4887112E+51   0.9490051E+24   0.6463382E+23
