   0.1510485E+09   0.2710024E+05  -0.3775071E+10   0.0000000E+00   0.1986040E+24  -0.7590456E+19  -0.4977633E+11   0.5944550E+02   0.4359162E+22   0.5198570E+09   0.1713366E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.6005245E+24
   0.1531577E+09   0.2604814E+05  -0.3709126E+10   0.0000000E+00   0.1874674E+24  -0.7486192E+19  -0.4875284E+11   0.5944550E+02   0.5315745E+22   0.5828597E+09   0.1713368E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.6260339E+24
   0.1552963E+09   0.2569190E+05  -0.3686127E+10   0.0000000E+00   0.1820310E+24  -0.7383364E+19  -0.4741936E+11   0.5944550E+02   0.4969654E+22   0.5681909E+09   0.1713369E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.6526268E+24
   0.1574648E+09   0.2506656E+05  -0.3661244E+10   0.0000000E+00   0.1753125E+24  -0.7281951E+19  -0.4612234E+11   0.5944550E+02   0.4832677E+22   0.5667184E+09   0.1713371E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.6803493E+24
   0.1596636E+09   0.2457731E+05  -0.3635131E+10   0.0000000E+00   0.1694523E+24  -0.7181935E+19  -0.4486081E+11   0.5944550E+02   0.4672213E+22   0.5629124E+09   0.1713373E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.7092495E+24
   0.1618930E+09   0.2406866E+05  -0.3609852E+10   0.0000000E+00   0.1636454E+24  -0.7083296E+19  -0.4363378E+11   0.5944550E+02   0.4513561E+22   0.5590551E+09   0.1713374E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.7393773E+24
   0.1641536E+09   0.2357501E+05  -0.3584616E+10   0.0000000E+00   0.1580561E+24  -0.6986016E+19  -0.4244031E+11   0.5944550E+02   0.4360367E+22   0.5552118E+09   0.1713376E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.7707849E+24
   0.1664458E+09   0.2309152E+05  -0.3559551E+10   0.0000000E+00   0.1526577E+24  -0.6890075E+19  -0.4127949E+11   0.5944550E+02   0.4212469E+22   0.5513984E+09   0.1713378E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.8035266E+24
   0.1687700E+09   0.2261788E+05  -0.3534660E+10   0.0000000E+00   0.1474430E+24  -0.6795455E+19  -0.4015042E+11   0.5944550E+02   0.4069586E+22   0.5476115E+09   0.1713380E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.8376592E+24
   0.1711266E+09   0.2215398E+05  -0.3509938E+10   0.0000000E+00   0.1424064E+24  -0.6702138E+19  -0.3905223E+11   0.5944550E+02   0.3931555E+22   0.5438507E+09   0.1713382E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.8732416E+24
   0.1735162E+09   0.2169962E+05  -0.3485384E+10   0.0000000E+00   0.1375416E+24  -0.6610107E+19  -0.3798408E+11   0.5944550E+02   0.3798212E+22   0.5401159E+09   0.1713384E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.9103355E+24
   0.1759391E+09   0.2125460E+05  -0.3460997E+10   0.0000000E+00   0.1328428E+24  -0.6519342E+19  -0.3694515E+11   0.5944550E+02   0.3669398E+22   0.5364070E+09   0.1713386E+35  -0.1942714E+51   0.3668762E+51   0.4250157E+51   0.9490051E+24
