   0.1510485E+09   0.2759989E+06  -0.6495716E+09   0.0000000E+00   0.1187534E+24  -0.1575629E+19  -0.6430542E+10   0.3765649E+00
   0.1531577E+09   0.2736793E+06  -0.6220172E+09   0.0000000E+00   0.1139537E+24  -0.1562159E+19  -0.6298558E+10   0.3765649E+00
   0.1552963E+09   0.2761959E+06  -0.5960924E+09   0.0000000E+00   0.1116559E+24  -0.1548874E+19  -0.6126761E+10   0.3765649E+00
   0.1574648E+09   0.2788959E+06  -0.5724545E+09   0.0000000E+00   0.1089224E+24  -0.1535770E+19  -0.5959674E+10   0.3765649E+00
   0.1596636E+09   0.2759300E+06  -0.5607630E+09   0.0000000E+00   0.1046829E+24  -0.1522846E+19  -0.5797164E+10   0.3765649E+00
   0.1618930E+09   0.2717952E+06  -0.5498838E+09   0.0000000E+00   0.1010571E+24  -0.1510099E+19  -0.5639099E+10   0.3765649E+00
   0.1641536E+09   0.2679970E+06  -0.5375305E+09   0.0000000E+00   0.9725670E+23  -0.1497526E+19  -0.5485358E+10   0.3765649E+00
   0.1664458E+09   0.2650961E+06  -0.5242847E+09   0.0000000E+00   0.9380904E+23  -0.1485125E+19  -0.5335823E+10   0.3765649E+00
   0.1687700E+09   0.2622882E+06  -0.5113969E+09   0.0000000E+00   0.9038576E+23  -0.1472894E+19  -0.5190379E+10   0.3765649E+00
   0.1711266E+09   0.2592834E+06  -0.4990341E+09   0.0000000E+00   0.8711219E+23  -0.1460830E+19  -0.5048916E+10   0.3765649E+00
   0.1735162E+09   0.2561516E+06  -0.4868768E+09   0.0000000E+00   0.8390527E+23  -0.1448931E+19  -0.4911323E+10   0.3765649E+00
   0.1759391E+09   0.2529974E+06  -0.4749221E+09   0.0000000E+00   0.8080199E+23  -0.1437195E+19  -0.4777494E+10   0.3765649E+00
   0.1783958E+09   0.2498439E+06  -0.4630989E+09   0.0000000E+00   0.7780207E+23  -0.1425619E+19  -0.4647326E+10   0.3765649E+00
   0.1808869E+09   0.2467057E+06  -0.4513836E+09   0.0000000E+00   0.7490504E+23  -0.1414201E+19  -0.4520720E+10   0.3765649E+00
   0.1834127E+09   0.2435865E+06  -0.4397715E+09   0.0000000E+00   0.7210843E+23  -0.1402939E+19  -0.4397577E+10   0.3765649E+00
