   0.1510485E+09   0.1030738E+06  -0.3642028E+10   0.0000000E+00   0.7760790E+24  -0.8328106E+19  -0.5445894E+11   0.2166649E+02   0.6338976E+23   0.1016121E+10   0.1874547E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.6005245E+24   0.9247460E+23
   0.1531577E+09   0.9925415E+05  -0.3580528E+10   0.0000000E+00   0.7333089E+24  -0.8214033E+19  -0.5333923E+11   0.2166649E+02   0.6442895E+23   0.1039506E+10   0.1874554E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.6260339E+24   0.9708085E+23
   0.1552963E+09   0.9788826E+05  -0.3547200E+10   0.0000000E+00   0.7106809E+24  -0.8101531E+19  -0.5188042E+11   0.2166649E+02   0.6289123E+23   0.1035465E+10   0.1874560E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.6526268E+24   0.9483517E+23
   0.1574648E+09   0.9562071E+05  -0.3528397E+10   0.0000000E+00   0.6862408E+24  -0.7990578E+19  -0.5046151E+11   0.2166649E+02   0.6055018E+23   0.1027234E+10   0.1874566E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.6803493E+24   0.9102182E+23
   0.1596636E+09   0.9359523E+05  -0.3504065E+10   0.0000000E+00   0.6624428E+24  -0.7881152E+19  -0.4908142E+11   0.2166649E+02   0.5843560E+23   0.1020014E+10   0.1874573E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.7092495E+24   0.8783976E+23
   0.1618930E+09   0.9170496E+05  -0.3478934E+10   0.0000000E+00   0.6398628E+24  -0.7773233E+19  -0.4773907E+11   0.2166649E+02   0.5647500E+23   0.1013109E+10   0.1874580E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.7393773E+24   0.8491115E+23
   0.1641536E+09   0.8983341E+05  -0.3454273E+10   0.0000000E+00   0.6179866E+24  -0.7666800E+19  -0.4643343E+11   0.2166649E+02   0.5456891E+23   0.1006184E+10   0.1874587E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.7707849E+24   0.8204031E+23
   0.1664458E+09   0.8799448E+05  -0.3429850E+10   0.0000000E+00   0.5968387E+24  -0.7561832E+19  -0.4516351E+11   0.2166649E+02   0.5272326E+23   0.9992984E+09   0.1874594E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.8035266E+24   0.7926065E+23
   0.1687700E+09   0.8619470E+05  -0.3405571E+10   0.0000000E+00   0.5764166E+24  -0.7458309E+19  -0.4392833E+11   0.2166649E+02   0.5094066E+23   0.9924621E+09   0.1874601E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.8376592E+24   0.7657720E+23
   0.1711266E+09   0.8443220E+05  -0.3381451E+10   0.0000000E+00   0.5566932E+24  -0.7356212E+19  -0.4272692E+11   0.2166649E+02   0.4921880E+23   0.9856744E+09   0.1874608E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.8732416E+24   0.7398543E+23
   0.1735162E+09   0.8270581E+05  -0.3357494E+10   0.0000000E+00   0.5376432E+24  -0.7255520E+19  -0.4155838E+11   0.2166649E+02   0.4755529E+23   0.9789340E+09   0.1874616E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.9103355E+24   0.7148162E+23
   0.1759391E+09   0.8101484E+05  -0.3333698E+10   0.0000000E+00   0.5192439E+24  -0.7156214E+19  -0.4042180E+11   0.2166649E+02   0.4594815E+23   0.9722406E+09   0.1874624E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.9490051E+24   0.6906283E+23
   0.1783958E+09   0.7935858E+05  -0.3310063E+10   0.0000000E+00   0.5014730E+24  -0.7058276E+19  -0.3931631E+11   0.2166649E+02   0.4439550E+23   0.9655940E+09   0.1874632E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.9893174E+24   0.6672620E+23
   0.1808869E+09   0.7773632E+05  -0.3286586E+10   0.0000000E+00   0.4843091E+24  -0.6961686E+19  -0.3824106E+11   0.2166649E+02   0.4289547E+23   0.9589938E+09   0.1874640E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1031342E+25   0.6446894E+23
   0.1834127E+09   0.7614735E+05  -0.3263267E+10   0.0000000E+00   0.4677315E+24  -0.6866425E+19  -0.3719521E+11   0.2166649E+02   0.4144629E+23   0.9524397E+09   0.1874648E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1075152E+25   0.6228832E+23
   0.1859738E+09   0.7459100E+05  -0.3240104E+10   0.0000000E+00   0.4517202E+24  -0.6772476E+19  -0.3617797E+11   0.2166649E+02   0.4004622E+23   0.9459314E+09   0.1874656E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1120823E+25   0.6018176E+23
   0.1885706E+09   0.7306659E+05  -0.3217097E+10   0.0000000E+00   0.4362559E+24  -0.6679821E+19  -0.3518856E+11   0.2166649E+02   0.3869360E+23   0.9394685E+09   0.1874665E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1168433E+25   0.5814671E+23
   0.1912038E+09   0.7157346E+05  -0.3194245E+10   0.0000000E+00   0.4213199E+24  -0.6588441E+19  -0.3422621E+11   0.2166649E+02   0.3738682E+23   0.9330508E+09   0.1874673E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1218067E+25   0.5618076E+23
   0.1938737E+09   0.7011098E+05  -0.3171545E+10   0.0000000E+00   0.4068942E+24  -0.6498319E+19  -0.3329018E+11   0.2166649E+02   0.3612431E+23   0.9266780E+09   0.1874682E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1269808E+25   0.5428153E+23
   0.1965808E+09   0.6867850E+05  -0.3148998E+10   0.0000000E+00   0.3929613E+24  -0.6409437E+19  -0.3237975E+11   0.2166649E+02   0.3490459E+23   0.9203498E+09   0.1874691E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1323748E+25   0.5244677E+23
   0.1993258E+09   0.6727543E+05  -0.3126602E+10   0.0000000E+00   0.3795045E+24  -0.6321780E+19  -0.3149422E+11   0.2166649E+02   0.3372618E+23   0.9140658E+09   0.1874701E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1379978E+25   0.5067428E+23
   0.2021091E+09   0.6590114E+05  -0.3104356E+10   0.0000000E+00   0.3665075E+24  -0.6235329E+19  -0.3063292E+11   0.2166649E+02   0.3258770E+23   0.9078257E+09   0.1874710E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1438598E+25   0.4896193E+23
   0.2049313E+09   0.6455505E+05  -0.3082259E+10   0.0000000E+00   0.3539546E+24  -0.6150068E+19  -0.2979517E+11   0.2166649E+02   0.3148779E+23   0.9016293E+09   0.1874720E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1499707E+25   0.4730768E+23
   0.2077928E+09   0.6323658E+05  -0.3060310E+10   0.0000000E+00   0.3418306E+24  -0.6065981E+19  -0.2898033E+11   0.2166649E+02   0.3042513E+23   0.8954763E+09   0.1874730E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1563412E+25   0.4570956E+23
   0.2106944E+09   0.6194516E+05  -0.3038508E+10   0.0000000E+00   0.3301210E+24  -0.5983051E+19  -0.2818779E+11   0.2166649E+02   0.2939846E+23   0.8893664E+09   0.1874740E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1629823E+25   0.4416565E+23
   0.2136364E+09   0.6068024E+05  -0.3016852E+10   0.0000000E+00   0.3188115E+24  -0.5901263E+19  -0.2741692E+11   0.2166649E+02   0.2840656E+23   0.8832992E+09   0.1874750E+35  -0.4773741E+51   0.0000000E+00   0.1028267E+50   0.1699056E+25   0.4267410E+23
