   0.1510485E+09   0.1264975E+06  -0.3324848E+10   0.0000000E+00   0.7636088E+24  -0.6571355E+19  -0.4279386E+11   0.2499500E+02   0.4494332E+23   0.7724392E+09   0.1473020E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.6005245E+24
   0.1531577E+09   0.1217138E+06  -0.3268453E+10   0.0000000E+00   0.7211292E+24  -0.6481716E+19  -0.4191404E+11   0.2499500E+02   0.4689492E+23   0.8008331E+09   0.1473028E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.6260339E+24
   0.1552963E+09   0.1200509E+06  -0.3241230E+10   0.0000000E+00   0.6992775E+24  -0.6393312E+19  -0.4076778E+11   0.2499500E+02   0.4553949E+23   0.7956525E+09   0.1473036E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.6526268E+24
   0.1574648E+09   0.1172297E+06  -0.3222547E+10   0.0000000E+00   0.6747195E+24  -0.6306125E+19  -0.3965288E+11   0.2499500E+02   0.4388533E+23   0.7897821E+09   0.1473044E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.6803493E+24
   0.1596636E+09   0.1148145E+06  -0.3199706E+10   0.0000000E+00   0.6515478E+24  -0.6220137E+19  -0.3856846E+11   0.2499500E+02   0.4239808E+23   0.7844851E+09   0.1473052E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.7092495E+24
   0.1618930E+09   0.1124887E+06  -0.3176924E+10   0.0000000E+00   0.6293200E+24  -0.6135334E+19  -0.3751371E+11   0.2499500E+02   0.4096886E+23   0.7791105E+09   0.1473060E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.7393773E+24
   0.1641536E+09   0.1101875E+06  -0.3154483E+10   0.0000000E+00   0.6077891E+24  -0.6051698E+19  -0.3648781E+11   0.2499500E+02   0.3958342E+23   0.7737729E+09   0.1473069E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.7707849E+24
   0.1664458E+09   0.1079338E+06  -0.3132183E+10   0.0000000E+00   0.5869913E+24  -0.5969213E+19  -0.3548997E+11   0.2499500E+02   0.3824428E+23   0.7684702E+09   0.1473077E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.8035266E+24
   0.1687700E+09   0.1057274E+06  -0.3110026E+10   0.0000000E+00   0.5669071E+24  -0.5887864E+19  -0.3451942E+11   0.2499500E+02   0.3695085E+23   0.7632049E+09   0.1473086E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.8376592E+24
   0.1711266E+09   0.1035662E+06  -0.3088019E+10   0.0000000E+00   0.5475086E+24  -0.5807634E+19  -0.3357542E+11   0.2499500E+02   0.3570130E+23   0.7579764E+09   0.1473095E+35  -0.5992327E+51   0.1986596E+51   0.2999385E+51   0.8732416E+24
