   0.1510485E+09   0.6210544E+05  -0.3667619E+10   0.0000000E+00   0.4405619E+24  -0.7501922E+19  -0.4909924E+11   0.3733894E+02   0.1663210E+23   0.6707418E+09   0.1690060E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.6005245E+24
   0.1531577E+09   0.5970876E+05  -0.3604129E+10   0.0000000E+00   0.4159221E+24  -0.7399076E+19  -0.4808971E+11   0.3733894E+02   0.1824624E+23   0.7132299E+09   0.1690063E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.6260339E+24
   0.1552963E+09   0.5886281E+05  -0.3581613E+10   0.0000000E+00   0.4035682E+24  -0.7297646E+19  -0.4677442E+11   0.3733894E+02   0.1738637E+23   0.7020412E+09   0.1690067E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.6526268E+24
   0.1574648E+09   0.5748063E+05  -0.3555827E+10   0.0000000E+00   0.3890125E+24  -0.7197613E+19  -0.4549510E+11   0.3733894E+02   0.1698208E+23   0.7015900E+09   0.1690071E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.6803493E+24
   0.1596636E+09   0.5635210E+05  -0.3530387E+10   0.0000000E+00   0.3759195E+24  -0.7098957E+19  -0.4425078E+11   0.3733894E+02   0.1640914E+23   0.6966881E+09   0.1690075E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.7092495E+24
   0.1618930E+09   0.5518227E+05  -0.3505904E+10   0.0000000E+00   0.3630264E+24  -0.7001660E+19  -0.4304050E+11   0.3733894E+02   0.1585011E+23   0.6918852E+09   0.1690079E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.7393773E+24
   0.1641536E+09   0.5405243E+05  -0.3481247E+10   0.0000000E+00   0.3506152E+24  -0.6905702E+19  -0.4186332E+11   0.3733894E+02   0.1531303E+23   0.6871406E+09   0.1690083E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.7707849E+24
   0.1664458E+09   0.5294571E+05  -0.3456780E+10   0.0000000E+00   0.3386311E+24  -0.6811065E+19  -0.4071833E+11   0.3733894E+02   0.1479428E+23   0.6824246E+09   0.1690088E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.8035266E+24
   0.1687700E+09   0.5186109E+05  -0.3432487E+10   0.0000000E+00   0.3270533E+24  -0.6717731E+19  -0.3960467E+11   0.3733894E+02   0.1429302E+23   0.6777416E+09   0.1690092E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.8376592E+24
   0.1711266E+09   0.5079884E+05  -0.3408357E+10   0.0000000E+00   0.3158711E+24  -0.6625683E+19  -0.3852146E+11   0.3733894E+02   0.1380878E+23   0.6730909E+09   0.1690096E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.8732416E+24
   0.1735162E+09   0.4975842E+05  -0.3384390E+10   0.0000000E+00   0.3050707E+24  -0.6534902E+19  -0.3746789E+11   0.3733894E+02   0.1334098E+23   0.6684725E+09   0.1690101E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.9103355E+24
   0.1759391E+09   0.4873938E+05  -0.3360586E+10   0.0000000E+00   0.2946391E+24  -0.6445371E+19  -0.3644313E+11   0.3733894E+02   0.1288906E+23   0.6638862E+09   0.1690106E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.9490051E+24
   0.1783958E+09   0.4774126E+05  -0.3336943E+10   0.0000000E+00   0.2845636E+24  -0.6357072E+19  -0.3544640E+11   0.3733894E+02   0.1245248E+23   0.6593317E+09   0.1690110E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.9893174E+24
   0.1808869E+09   0.4676366E+05  -0.3313461E+10   0.0000000E+00   0.2748321E+24  -0.6269989E+19  -0.3447694E+11   0.3733894E+02   0.1203071E+23   0.6548087E+09   0.1690115E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1031342E+25
   0.1834127E+09   0.4580613E+05  -0.3290137E+10   0.0000000E+00   0.2654329E+24  -0.6184106E+19  -0.3353399E+11   0.3733894E+02   0.1162326E+23   0.6503171E+09   0.1690120E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1075152E+25
   0.1859738E+09   0.4486827E+05  -0.3266971E+10   0.0000000E+00   0.2563546E+24  -0.6099405E+19  -0.3261683E+11   0.3733894E+02   0.1122964E+23   0.6458567E+09   0.1690125E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1120823E+25
   0.1885706E+09   0.4394968E+05  -0.3243962E+10   0.0000000E+00   0.2475863E+24  -0.6015869E+19  -0.3172476E+11   0.3733894E+02   0.1084937E+23   0.6414273E+09   0.1690130E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1168433E+25
   0.1912038E+09   0.4304995E+05  -0.3221109E+10   0.0000000E+00   0.2391175E+24  -0.5933485E+19  -0.3085709E+11   0.3733894E+02   0.1048201E+23   0.6370286E+09   0.1690135E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1218067E+25
   0.1938737E+09   0.4216871E+05  -0.3198411E+10   0.0000000E+00   0.2309378E+24  -0.5852234E+19  -0.3001315E+11   0.3733894E+02   0.1012711E+23   0.6326604E+09   0.1690141E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1269808E+25
   0.1965808E+09   0.4130556E+05  -0.3175866E+10   0.0000000E+00   0.2230375E+24  -0.5772102E+19  -0.2919230E+11   0.3733894E+02   0.9784255E+22   0.6283225E+09   0.1690146E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1323748E+25
   0.1993258E+09   0.4046015E+05  -0.3153473E+10   0.0000000E+00   0.2154070E+24  -0.5693073E+19  -0.2839390E+11   0.3733894E+02   0.9453031E+22   0.6240147E+09   0.1690152E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1379978E+25
   0.2021091E+09   0.3963209E+05  -0.3131232E+10   0.0000000E+00   0.2080371E+24  -0.5615133E+19  -0.2761733E+11   0.3733894E+02   0.9133045E+22   0.6197369E+09   0.1690157E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1438598E+25
   0.2049313E+09   0.3882104E+05  -0.3109141E+10   0.0000000E+00   0.2009189E+24  -0.5538265E+19  -0.2686201E+11   0.3733894E+02   0.8823915E+22   0.6154887E+09   0.1690163E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1499707E+25
   0.2077928E+09   0.3802665E+05  -0.3087199E+10   0.0000000E+00   0.1940438E+24  -0.5462456E+19  -0.2612735E+11   0.3733894E+02   0.8525271E+22   0.6112700E+09   0.1690169E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1563412E+25
   0.2106944E+09   0.3724857E+05  -0.3065406E+10   0.0000000E+00   0.1874036E+24  -0.5387690E+19  -0.2541278E+11   0.3733894E+02   0.8236758E+22   0.6070806E+09   0.1690175E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1629823E+25
   0.2136364E+09   0.3648647E+05  -0.3043760E+10   0.0000000E+00   0.1809901E+24  -0.5313954E+19  -0.2471775E+11   0.3733894E+02   0.7958031E+22   0.6029203E+09   0.1690182E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1699056E+25
   0.2166196E+09   0.3574002E+05  -0.3022260E+10   0.0000000E+00   0.1747958E+24  -0.5241233E+19  -0.2404174E+11   0.3733894E+02   0.7688758E+22   0.5987889E+09   0.1690188E+35  -0.3393298E+51   0.2092044E+51   0.2797253E+51   0.1771229E+25
