   0.1510485E+09   0.4995297E+05  -0.2659778E+10   0.0000000E+00   0.1894926E+24  -0.4090137E+19  -0.2658283E+11   0.3603808E+02
   0.1531577E+09   0.4804045E+05  -0.2614223E+10   0.0000000E+00   0.1789078E+24  -0.4034455E+19  -0.2603628E+11   0.3603808E+02
   0.1552963E+09   0.4736726E+05  -0.2595791E+10   0.0000000E+00   0.1735278E+24  -0.3979540E+19  -0.2532419E+11   0.3603808E+02
   0.1574648E+09   0.4625720E+05  -0.2578367E+10   0.0000000E+00   0.1673611E+24  -0.3925381E+19  -0.2463159E+11   0.3603808E+02
   0.1596636E+09   0.4533587E+05  -0.2559822E+10   0.0000000E+00   0.1616834E+24  -0.3871967E+19  -0.2395792E+11   0.3603808E+02
   0.1618930E+09   0.4440438E+05  -0.2541892E+10   0.0000000E+00   0.1561503E+24  -0.3819289E+19  -0.2330269E+11   0.3603808E+02
   0.1641536E+09   0.4349522E+05  -0.2523970E+10   0.0000000E+00   0.1508080E+24  -0.3767336E+19  -0.2266537E+11   0.3603808E+02
   0.1664458E+09   0.4260590E+05  -0.2506157E+10   0.0000000E+00   0.1456506E+24  -0.3716099E+19  -0.2204549E+11   0.3603808E+02
   0.1687700E+09   0.4173448E+05  -0.2488471E+10   0.0000000E+00   0.1406688E+24  -0.3665567E+19  -0.2144256E+11   0.3603808E+02
   0.1711266E+09   0.4088094E+05  -0.2470905E+10   0.0000000E+00   0.1358570E+24  -0.3615730E+19  -0.2085613E+11   0.3603808E+02
   0.1735162E+09   0.4004494E+05  -0.2453456E+10   0.0000000E+00   0.1312096E+24  -0.3566580E+19  -0.2028573E+11   0.3603808E+02
   0.1759391E+09   0.3922611E+05  -0.2436126E+10   0.0000000E+00   0.1267209E+24  -0.3518106E+19  -0.1973094E+11   0.3603808E+02
   0.1783958E+09   0.3842409E+05  -0.2418912E+10   0.0000000E+00   0.1223855E+24  -0.3470300E+19  -0.1919132E+11   0.3603808E+02
   0.1808869E+09   0.3763854E+05  -0.2401815E+10   0.0000000E+00   0.1181982E+24  -0.3423152E+19  -0.1866646E+11   0.3603808E+02
   0.1834127E+09   0.3686912E+05  -0.2384833E+10   0.0000000E+00   0.1141539E+24  -0.3376653E+19  -0.1815595E+11   0.3603808E+02
   0.1859738E+09   0.3611549E+05  -0.2367965E+10   0.0000000E+00   0.1102477E+24  -0.3330794E+19  -0.1765941E+11   0.3603808E+02
   0.1885706E+09   0.3537734E+05  -0.2351211E+10   0.0000000E+00   0.1064750E+24  -0.3285566E+19  -0.1717645E+11   0.3603808E+02
   0.1912038E+09   0.3465434E+05  -0.2334570E+10   0.0000000E+00   0.1028311E+24  -0.3240961E+19  -0.1670670E+11   0.3603808E+02
   0.1938737E+09   0.3394619E+05  -0.2318041E+10   0.0000000E+00   0.9931171E+23  -0.3196970E+19  -0.1624980E+11   0.3603808E+02
   0.1965808E+09   0.3325257E+05  -0.2301623E+10   0.0000000E+00   0.9591254E+23  -0.3153585E+19  -0.1580539E+11   0.3603808E+02
