   0.1510485E+09   0.7374778E+05  -0.2455294E+10   0.0000000E+00   0.2468210E+24  -0.3717261E+19  -0.2401982E+11   0.2587862E+02
   0.1531577E+09   0.7098719E+05  -0.2413816E+10   0.0000000E+00   0.2331095E+24  -0.3666948E+19  -0.2352598E+11   0.2587862E+02
   0.1552963E+09   0.7002358E+05  -0.2392143E+10   0.0000000E+00   0.2259721E+24  -0.3617327E+19  -0.2288260E+11   0.2587862E+02
   0.1574648E+09   0.6838975E+05  -0.2379014E+10   0.0000000E+00   0.2181463E+24  -0.3568390E+19  -0.2225682E+11   0.2587862E+02
   0.1596636E+09   0.6696147E+05  -0.2362279E+10   0.0000000E+00   0.2106041E+24  -0.3520126E+19  -0.2164816E+11   0.2587862E+02
   0.1618930E+09   0.6561040E+05  -0.2345323E+10   0.0000000E+00   0.2034202E+24  -0.3472526E+19  -0.2105614E+11   0.2587862E+02
   0.1641536E+09   0.6427216E+05  -0.2328651E+10   0.0000000E+00   0.1964588E+24  -0.3425582E+19  -0.2048031E+11   0.2587862E+02
   0.1664458E+09   0.6295954E+05  -0.2312109E+10   0.0000000E+00   0.1897319E+24  -0.3379284E+19  -0.1992024E+11   0.2587862E+02
   0.1687700E+09   0.6167470E+05  -0.2295667E+10   0.0000000E+00   0.1832361E+24  -0.3333623E+19  -0.1937548E+11   0.2587862E+02
   0.1711266E+09   0.6041630E+05  -0.2279335E+10   0.0000000E+00   0.1769624E+24  -0.3288591E+19  -0.1884562E+11   0.2587862E+02
   0.1735162E+09   0.5918367E+05  -0.2263113E+10   0.0000000E+00   0.1709030E+24  -0.3244178E+19  -0.1833026E+11   0.2587862E+02
   0.1759391E+09   0.5797633E+05  -0.2247000E+10   0.0000000E+00   0.1650506E+24  -0.3200377E+19  -0.1782899E+11   0.2587862E+02
   0.1783958E+09   0.5679376E+05  -0.2230994E+10   0.0000000E+00   0.1593983E+24  -0.3157179E+19  -0.1734143E+11   0.2587862E+02
   0.1808869E+09   0.5563545E+05  -0.2215096E+10   0.0000000E+00   0.1539390E+24  -0.3114576E+19  -0.1686721E+11   0.2587862E+02
   0.1834127E+09   0.5450090E+05  -0.2199304E+10   0.0000000E+00   0.1486664E+24  -0.3072559E+19  -0.1640596E+11   0.2587862E+02
   0.1859738E+09   0.5338962E+05  -0.2183618E+10   0.0000000E+00   0.1435739E+24  -0.3031120E+19  -0.1595732E+11   0.2587862E+02
   0.1885706E+09   0.5230114E+05  -0.2168036E+10   0.0000000E+00   0.1386555E+24  -0.2990251E+19  -0.1552095E+11   0.2587862E+02
   0.1912038E+09   0.5123498E+05  -0.2152559E+10   0.0000000E+00   0.1339052E+24  -0.2949946E+19  -0.1509652E+11   0.2587862E+02
   0.1938737E+09   0.5019069E+05  -0.2137185E+10   0.0000000E+00   0.1293173E+24  -0.2910194E+19  -0.1468370E+11   0.2587862E+02
   0.1965808E+09   0.4916781E+05  -0.2121913E+10   0.0000000E+00   0.1248862E+24  -0.2870990E+19  -0.1428217E+11   0.2587862E+02
   0.1993258E+09   0.4816591E+05  -0.2106744E+10   0.0000000E+00   0.1206066E+24  -0.2832326E+19  -0.1389162E+11   0.2587862E+02
   0.2021091E+09   0.4718456E+05  -0.2091675E+10   0.0000000E+00   0.1164733E+24  -0.2794194E+19  -0.1351175E+11   0.2587862E+02
   0.2049313E+09   0.4622333E+05  -0.2076708E+10   0.0000000E+00   0.1124812E+24  -0.2756586E+19  -0.1314228E+11   0.2587862E+02
   0.2077928E+09   0.4528181E+05  -0.2061840E+10   0.0000000E+00   0.1086257E+24  -0.2719496E+19  -0.1278291E+11   0.2587862E+02
   0.2106944E+09   0.4435960E+05  -0.2047070E+10   0.0000000E+00   0.1049020E+24  -0.2682917E+19  -0.1243336E+11   0.2587862E+02
   0.2136364E+09   0.4345629E+05  -0.2032400E+10   0.0000000E+00   0.1013056E+24  -0.2646841E+19  -0.1209338E+11   0.2587862E+02
   0.2166196E+09   0.4257150E+05  -0.2017827E+10   0.0000000E+00   0.9783220E+23  -0.2611262E+19  -0.1176270E+11   0.2587862E+02
   0.2196443E+09   0.4170485E+05  -0.2003351E+10   0.0000000E+00   0.9447756E+23  -0.2576172E+19  -0.1144106E+11   0.2587862E+02
   0.2227114E+09   0.4085597E+05  -0.1988971E+10   0.0000000E+00   0.9123764E+23  -0.2541565E+19  -0.1112822E+11   0.2587862E+02
   0.2258212E+09   0.4002448E+05  -0.1974687E+10   0.0000000E+00   0.8810852E+23  -0.2507434E+19  -0.1082393E+11   0.2587862E+02
   0.2289745E+09   0.3921004E+05  -0.1960497E+10   0.0000000E+00   0.8508643E+23  -0.2473773E+19  -0.1052797E+11   0.2587862E+02
   0.2321718E+09   0.3841229E+05  -0.1946402E+10   0.0000000E+00   0.8216770E+23  -0.2440575E+19  -0.1024010E+11   0.2587862E+02
   0.2354137E+09   0.3763089E+05  -0.1932400E+10   0.0000000E+00   0.7934880E+23  -0.2407835E+19  -0.9960106E+10   0.2587862E+02
   0.2387010E+09   0.3686550E+05  -0.1918492E+10   0.0000000E+00   0.7662633E+23  -0.2375544E+19  -0.9687769E+10   0.2587862E+02
   0.2420341E+09   0.3611580E+05  -0.1904675E+10   0.0000000E+00   0.7399700E+23  -0.2343698E+19  -0.9422881E+10   0.2587862E+02
   0.2454137E+09   0.3538146E+05  -0.1890950E+10   0.0000000E+00   0.7145762E+23  -0.2312290E+19  -0.9165238E+10   0.2587862E+02
   0.2488406E+09   0.3466217E+05  -0.1877316E+10   0.0000000E+00   0.6900511E+23  -0.2281315E+19  -0.8914641E+10   0.2587862E+02
   0.2523153E+09   0.3395761E+05  -0.1863772E+10   0.0000000E+00   0.6663652E+23  -0.2250766E+19  -0.8670898E+10   0.2587862E+02
   0.2558385E+09   0.3326748E+05  -0.1850318E+10   0.0000000E+00   0.6434898E+23  -0.2220637E+19  -0.8433821E+10   0.2587862E+02
   0.2594110E+09   0.3259150E+05  -0.1836952E+10   0.0000000E+00   0.6213971E+23  -0.2190922E+19  -0.8203229E+10   0.2587862E+02
