   0.1510485E+09   0.2336464E+06  -0.2608137E+10   0.0000000E+00   0.9445847E+24  -0.4717289E+19  -0.3025082E+11   0.1482381E+02   0.1018628E+24   0.8554245E+09   0.1041272E+35  -0.1030871E+52
   0.1531577E+09   0.2252210E+06  -0.2562495E+10   0.0000000E+00   0.8929804E+24  -0.4653924E+19  -0.2962900E+11   0.1482381E+02   0.1018570E+24   0.8678801E+09   0.1041287E+35  -0.1030871E+52
   0.1552963E+09   0.2217386E+06  -0.2540256E+10   0.0000000E+00   0.8647761E+24  -0.4591431E+19  -0.2881895E+11   0.1482381E+02   0.9935892E+23   0.8644762E+09   0.1041301E+35  -0.1030871E+52
   0.1574648E+09   0.2170047E+06  -0.2524028E+10   0.0000000E+00   0.8356368E+24  -0.4529797E+19  -0.2803106E+11   0.1482381E+02   0.9605368E+23   0.8589153E+09   0.1041316E+35  -0.1030871E+52
   0.1596636E+09   0.2124422E+06  -0.2506502E+10   0.0000000E+00   0.8066148E+24  -0.4469012E+19  -0.2726472E+11   0.1482381E+02   0.9270569E+23   0.8527787E+09   0.1041331E+35  -0.1030871E+52
   0.1618930E+09   0.2081313E+06  -0.2488443E+10   0.0000000E+00   0.7790122E+24  -0.4409062E+19  -0.2651934E+11   0.1482381E+02   0.8958347E+23   0.8469636E+09   0.1041346E+35  -0.1030871E+52
   0.1641536E+09   0.2039078E+06  -0.2470483E+10   0.0000000E+00   0.7523320E+24  -0.4349938E+19  -0.2579434E+11   0.1482381E+02   0.8657378E+23   0.8411995E+09   0.1041362E+35  -0.1030871E+52
   0.1664458E+09   0.1997594E+06  -0.2452710E+10   0.0000000E+00   0.7265494E+24  -0.4291626E+19  -0.2508917E+11   0.1482381E+02   0.8366021E+23   0.8354639E+09   0.1041378E+35  -0.1030871E+52
   0.1687700E+09   0.1956947E+06  -0.2435058E+10   0.0000000E+00   0.7016456E+24  -0.4234117E+19  -0.2440329E+11   0.1482381E+02   0.8084395E+23   0.8297660E+09   0.1041394E+35  -0.1030871E+52
   0.1711266E+09   0.1917143E+06  -0.2417519E+10   0.0000000E+00   0.6775946E+24  -0.4177399E+19  -0.2373617E+11   0.1482381E+02   0.7812328E+23   0.8241088E+09   0.1041411E+35  -0.1030871E+52
