   0.1510485E+09   0.5307509E+06  -0.1575237E+10   0.0000000E+00   0.1093112E+25  -0.2890394E+19  -0.1731211E+11   0.4902025E+01   0.2900647E+24   0.9571970E+09   0.5959052E+34  -0.2166817E+52
   0.1531577E+09   0.5142923E+06  -0.1542423E+10   0.0000000E+00   0.1035295E+25  -0.2854131E+19  -0.1695659E+11   0.4902025E+01   0.2826977E+24   0.9571074E+09   0.5959374E+34  -0.2166817E+52
   0.1552963E+09   0.5061055E+06  -0.1525767E+10   0.0000000E+00   0.1006286E+25  -0.2818365E+19  -0.1649368E+11   0.4902025E+01   0.2774581E+24   0.9559422E+09   0.5959704E+34  -0.2166817E+52
   0.1574648E+09   0.4970977E+06  -0.1513030E+10   0.0000000E+00   0.9728145E+24  -0.2783090E+19  -0.1604343E+11   0.4902025E+01   0.2687912E+24   0.9496095E+09   0.5960042E+34  -0.2166817E+52
   0.1596636E+09   0.4863155E+06  -0.1504013E+10   0.0000000E+00   0.9391558E+24  -0.2748299E+19  -0.1560549E+11   0.4902025E+01   0.2592814E+24   0.9426436E+09   0.5960387E+34  -0.2166817E+52
   0.1618930E+09   0.4759796E+06  -0.1494212E+10   0.0000000E+00   0.9068056E+24  -0.2713986E+19  -0.1517952E+11   0.4902025E+01   0.2502128E+24   0.9359675E+09   0.5960739E+34  -0.2166817E+52
   0.1641536E+09   0.4662858E+06  -0.1483512E+10   0.0000000E+00   0.8759328E+24  -0.2680142E+19  -0.1476519E+11   0.4902025E+01   0.2417708E+24   0.9295919E+09   0.5961099E+34  -0.2166817E+52
   0.1664458E+09   0.4569140E+06  -0.1472653E+10   0.0000000E+00   0.8462301E+24  -0.2646763E+19  -0.1436220E+11   0.4902025E+01   0.2337214E+24   0.9233345E+09   0.5961466E+34  -0.2166817E+52
   0.1687700E+09   0.4477016E+06  -0.1461950E+10   0.0000000E+00   0.8175151E+24  -0.2613841E+19  -0.1397022E+11   0.4902025E+01   0.2259296E+24   0.9171080E+09   0.5961841E+34  -0.2166817E+52
   0.1711266E+09   0.4386426E+06  -0.1451397E+10   0.0000000E+00   0.7897462E+24  -0.2581371E+19  -0.1358896E+11   0.4902025E+01   0.2183751E+24   0.9109044E+09   0.5962224E+34  -0.2166817E+52
   0.1735162E+09   0.4297612E+06  -0.1440930E+10   0.0000000E+00   0.7629140E+24  -0.2549346E+19  -0.1321812E+11   0.4902025E+01   0.2110676E+24   0.9047385E+09   0.5962615E+34  -0.2166817E+52
   0.1759391E+09   0.4210655E+06  -0.1430522E+10   0.0000000E+00   0.7369972E+24  -0.2517759E+19  -0.1285742E+11   0.4902025E+01   0.2040087E+24   0.8986183E+09   0.5963015E+34  -0.2166817E+52
   0.1783958E+09   0.4125515E+06  -0.1420173E+10   0.0000000E+00   0.7119650E+24  -0.2486606E+19  -0.1250657E+11   0.4902025E+01   0.1971903E+24   0.8925440E+09   0.5963423E+34  -0.2166817E+52
