   0.1510485E+09   0.3378910E+05  -0.3712110E+10   0.0000000E+00   0.2407953E+24  -0.7417338E+19  -0.4861341E+11   0.5312009E+02   0.6149192E+22   0.5529502E+09   0.1673337E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1531577E+09   0.3247850E+05  -0.3647456E+10   0.0000000E+00   0.2272990E+24  -0.7315510E+19  -0.4761384E+11   0.5312009E+02   0.7242938E+22   0.6092950E+09   0.1673339E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1552963E+09   0.3202960E+05  -0.3624802E+10   0.0000000E+00   0.2206640E+24  -0.7215083E+19  -0.4631152E+11   0.5312009E+02   0.6814200E+22   0.5958608E+09   0.1673341E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1574648E+09   0.3125821E+05  -0.3599918E+10   0.0000000E+00   0.2125719E+24  -0.7116040E+19  -0.4504482E+11   0.5312009E+02   0.6636227E+22   0.5947134E+09   0.1673343E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1596636E+09   0.3064675E+05  -0.3574235E+10   0.0000000E+00   0.2054519E+24  -0.7018361E+19  -0.4381277E+11   0.5312009E+02   0.6414462E+22   0.5906573E+09   0.1673345E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1618930E+09   0.3001198E+05  -0.3549393E+10   0.0000000E+00   0.1984098E+24  -0.6922026E+19  -0.4261442E+11   0.5312009E+02   0.6196565E+22   0.5866083E+09   0.1673347E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1641536E+09   0.2939675E+05  -0.3524545E+10   0.0000000E+00   0.1916318E+24  -0.6827018E+19  -0.4144884E+11   0.5312009E+02   0.5986327E+22   0.5825775E+09   0.1673350E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1664458E+09   0.2879406E+05  -0.3499873E+10   0.0000000E+00   0.1850854E+24  -0.6733319E+19  -0.4031515E+11   0.5312009E+02   0.5783327E+22   0.5785765E+09   0.1673352E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1687700E+09   0.2820362E+05  -0.3475371E+10   0.0000000E+00   0.1787618E+24  -0.6640909E+19  -0.3921247E+11   0.5312009E+02   0.5587208E+22   0.5746035E+09   0.1673354E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
   0.1711266E+09   0.2762534E+05  -0.3451036E+10   0.0000000E+00   0.1726540E+24  -0.6549773E+19  -0.3813995E+11   0.5312009E+02   0.5397748E+22   0.5706578E+09   0.1673357E+35  -0.2300280E+51   0.3658821E+51   0.4306488E+51
