   0.1510485E+09   0.3049801E+05  -0.3740579E+10   0.0000000E+00   0.2201565E+24  -0.7497465E+19  -0.4915184E+11   0.5589180E+02   0.5286974E+22   0.5396782E+09   0.1691870E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1531577E+09   0.2931459E+05  -0.3675354E+10   0.0000000E+00   0.2078149E+24  -0.7394509E+19  -0.4814120E+11   0.5589180E+02   0.6312411E+22   0.5987215E+09   0.1691872E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1552963E+09   0.2891115E+05  -0.3652543E+10   0.0000000E+00   0.2017651E+24  -0.7292971E+19  -0.4682445E+11   0.5589180E+02   0.5924136E+22   0.5847893E+09   0.1691874E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1574648E+09   0.2821191E+05  -0.3627644E+10   0.0000000E+00   0.1943468E+24  -0.7192830E+19  -0.4554371E+11   0.5589180E+02   0.5765972E+22   0.5835068E+09   0.1691876E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1596636E+09   0.2766052E+05  -0.3601768E+10   0.0000000E+00   0.1878427E+24  -0.7094069E+19  -0.4429801E+11   0.5589180E+02   0.5573765E+22   0.5795507E+09   0.1691878E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1618930E+09   0.2708783E+05  -0.3576730E+10   0.0000000E+00   0.1814050E+24  -0.6996668E+19  -0.4308638E+11   0.5589180E+02   0.5384463E+22   0.5755785E+09   0.1691880E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1641536E+09   0.2653244E+05  -0.3551706E+10   0.0000000E+00   0.1752086E+24  -0.6900608E+19  -0.4190789E+11   0.5589180E+02   0.5201744E+22   0.5716222E+09   0.1691882E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1664458E+09   0.2598842E+05  -0.3526856E+10   0.0000000E+00   0.1692239E+24  -0.6805870E+19  -0.4076164E+11   0.5589180E+02   0.5025328E+22   0.5676959E+09   0.1691884E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1687700E+09   0.2545547E+05  -0.3502178E+10   0.0000000E+00   0.1634429E+24  -0.6712438E+19  -0.3964674E+11   0.5589180E+02   0.4854892E+22   0.5637969E+09   0.1691886E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1711266E+09   0.2493348E+05  -0.3477668E+10   0.0000000E+00   0.1578592E+24  -0.6620291E+19  -0.3856233E+11   0.5589180E+02   0.4690244E+22   0.5599247E+09   0.1691888E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1735162E+09   0.2442222E+05  -0.3453325E+10   0.0000000E+00   0.1524660E+24  -0.6529414E+19  -0.3750759E+11   0.5589180E+02   0.4531188E+22   0.5560794E+09   0.1691890E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1759391E+09   0.2392148E+05  -0.3429147E+10   0.0000000E+00   0.1472569E+24  -0.6439788E+19  -0.3648169E+11   0.5589180E+02   0.4377534E+22   0.5522607E+09   0.1691893E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1783958E+09   0.2343102E+05  -0.3405134E+10   0.0000000E+00   0.1422256E+24  -0.6351396E+19  -0.3548386E+11   0.5589180E+02   0.4229098E+22   0.5484684E+09   0.1691895E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1808869E+09   0.2295065E+05  -0.3381284E+10   0.0000000E+00   0.1373660E+24  -0.6264221E+19  -0.3451332E+11   0.5589180E+02   0.4085702E+22   0.5447024E+09   0.1691897E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1834127E+09   0.2248015E+05  -0.3357596E+10   0.0000000E+00   0.1326722E+24  -0.6178247E+19  -0.3356933E+11   0.5589180E+02   0.3947176E+22   0.5409624E+09   0.1691900E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1859738E+09   0.2201932E+05  -0.3334070E+10   0.0000000E+00   0.1281386E+24  -0.6093457E+19  -0.3265116E+11   0.5589180E+02   0.3813354E+22   0.5372484E+09   0.1691902E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1885706E+09   0.2156796E+05  -0.3310704E+10   0.0000000E+00   0.1237598E+24  -0.6009834E+19  -0.3175810E+11   0.5589180E+02   0.3684076E+22   0.5335600E+09   0.1691905E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1912038E+09   0.2112587E+05  -0.3287496E+10   0.0000000E+00   0.1195304E+24  -0.5927362E+19  -0.3088947E+11   0.5589180E+02   0.3559188E+22   0.5298972E+09   0.1691907E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1938737E+09   0.2069287E+05  -0.3264446E+10   0.0000000E+00   0.1154454E+24  -0.5846027E+19  -0.3004460E+11   0.5589180E+02   0.3438540E+22   0.5262597E+09   0.1691910E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
   0.1965808E+09   0.2026877E+05  -0.3241553E+10   0.0000000E+00   0.1114998E+24  -0.5765811E+19  -0.2922283E+11   0.5589180E+02   0.3321988E+22   0.5226474E+09   0.1691913E+35  -0.2132780E+51   0.3663556E+51   0.4280308E+51
