   0.1510485E+09   0.1957134E+06  -0.2767238E+10   0.0000000E+00   0.8650304E+24  -0.5038617E+19  -0.3246704E+11   0.1720591E+02   0.7901443E+23   0.8232440E+09   0.1117558E+35  -0.9015924E+51
   0.1531577E+09   0.1885479E+06  -0.2719765E+10   0.0000000E+00   0.8175785E+24  -0.4970610E+19  -0.3179961E+11   0.1720591E+02   0.7969299E+23   0.8389188E+09   0.1117569E+35  -0.9015924E+51
   0.1552963E+09   0.1857758E+06  -0.2695655E+10   0.0000000E+00   0.7918638E+24  -0.4903539E+19  -0.3093013E+11   0.1720591E+02   0.7770483E+23   0.8353379E+09   0.1117582E+35  -0.9015924E+51
   0.1574648E+09   0.1816501E+06  -0.2679678E+10   0.0000000E+00   0.7650409E+24  -0.4837390E+19  -0.3008443E+11   0.1720591E+02   0.7506369E+23   0.8298529E+09   0.1117594E+35  -0.9015924E+51
   0.1596636E+09   0.1778432E+06  -0.2660934E+10   0.0000000E+00   0.7385112E+24  -0.4772152E+19  -0.2926186E+11   0.1720591E+02   0.7245711E+23   0.8239979E+09   0.1117607E+35  -0.9015924E+51
   0.1618930E+09   0.1742421E+06  -0.2641827E+10   0.0000000E+00   0.7132845E+24  -0.4707811E+19  -0.2846179E+11   0.1720591E+02   0.7001965E+23   0.8183821E+09   0.1117619E+35  -0.9015924E+51
   0.1641536E+09   0.1706980E+06  -0.2622917E+10   0.0000000E+00   0.6888731E+24  -0.4644356E+19  -0.2768360E+11   0.1720591E+02   0.6766234E+23   0.8127988E+09   0.1117633E+35  -0.9015924E+51
   0.1664458E+09   0.1672183E+06  -0.2604184E+10   0.0000000E+00   0.6652827E+24  -0.4581774E+19  -0.2692669E+11   0.1720591E+02   0.6538092E+23   0.8072463E+09   0.1117646E+35  -0.9015924E+51
   0.1687700E+09   0.1638107E+06  -0.2585572E+10   0.0000000E+00   0.6424990E+24  -0.4520053E+19  -0.2619048E+11   0.1720591E+02   0.6317654E+23   0.8017320E+09   0.1117660E+35  -0.9015924E+51
   0.1711266E+09   0.1604735E+06  -0.2567080E+10   0.0000000E+00   0.6204950E+24  -0.4459181E+19  -0.2547441E+11   0.1720591E+02   0.6104705E+23   0.7962568E+09   0.1117674E+35  -0.9015924E+51
   0.1735162E+09   0.1572047E+06  -0.2548712E+10   0.0000000E+00   0.5992430E+24  -0.4399147E+19  -0.2477793E+11   0.1720591E+02   0.5898964E+23   0.7908198E+09   0.1117688E+35  -0.9015924E+51
   0.1759391E+09   0.1540029E+06  -0.2530466E+10   0.0000000E+00   0.5787171E+24  -0.4339939E+19  -0.2410049E+11   0.1720591E+02   0.5700183E+23   0.7854208E+09   0.1117703E+35  -0.9015924E+51
   0.1783958E+09   0.1508668E+06  -0.2512342E+10   0.0000000E+00   0.5588928E+24  -0.4281545E+19  -0.2344158E+11   0.1720591E+02   0.5508128E+23   0.7800594E+09   0.1117718E+35  -0.9015924E+51
   0.1808869E+09   0.1477949E+06  -0.2494339E+10   0.0000000E+00   0.5397461E+24  -0.4223955E+19  -0.2280069E+11   0.1720591E+02   0.5322571E+23   0.7747355E+09   0.1117733E+35  -0.9015924E+51
   0.1834127E+09   0.1447861E+06  -0.2476456E+10   0.0000000E+00   0.5212538E+24  -0.4167157E+19  -0.2217733E+11   0.1720591E+02   0.5143291E+23   0.7694487E+09   0.1117748E+35  -0.9015924E+51
   0.1859738E+09   0.1418388E+06  -0.2458691E+10   0.0000000E+00   0.5033936E+24  -0.4111140E+19  -0.2157102E+11   0.1720591E+02   0.4970075E+23   0.7641989E+09   0.1117764E+35  -0.9015924E+51
   0.1885706E+09   0.1389521E+06  -0.2441045E+10   0.0000000E+00   0.4861439E+24  -0.4055894E+19  -0.2098129E+11   0.1720591E+02   0.4802718E+23   0.7589857E+09   0.1117781E+35  -0.9015924E+51
   0.1912038E+09   0.1361244E+06  -0.2423516E+10   0.0000000E+00   0.4694839E+24  -0.4001409E+19  -0.2040769E+11   0.1720591E+02   0.4641021E+23   0.7538089E+09   0.1117797E+35  -0.9015924E+51
   0.1938737E+09   0.1333548E+06  -0.2406103E+10   0.0000000E+00   0.4533935E+24  -0.3947672E+19  -0.1984978E+11   0.1720591E+02   0.4484792E+23   0.7486683E+09   0.1117814E+35  -0.9015924E+51
   0.1965808E+09   0.1306419E+06  -0.2388806E+10   0.0000000E+00   0.4378531E+24  -0.3894675E+19  -0.1930713E+11   0.1720591E+02   0.4333846E+23   0.7435636E+09   0.1117831E+35  -0.9015924E+51
   0.1993258E+09   0.1279845E+06  -0.2371624E+10   0.0000000E+00   0.4228441E+24  -0.3842407E+19  -0.1877931E+11   0.1720591E+02   0.4188003E+23   0.7384945E+09   0.1117849E+35  -0.9015924E+51
   0.2021091E+09   0.1253817E+06  -0.2354556E+10   0.0000000E+00   0.4083482E+24  -0.3790858E+19  -0.1826594E+11   0.1720591E+02   0.4047091E+23   0.7334609E+09   0.1117867E+35  -0.9015924E+51
   0.2049313E+09   0.1228322E+06  -0.2337602E+10   0.0000000E+00   0.3943480E+24  -0.3740018E+19  -0.1776660E+11   0.1720591E+02   0.3910942E+23   0.7284625E+09   0.1117885E+35  -0.9015924E+51
   0.2077928E+09   0.1203349E+06  -0.2320759E+10   0.0000000E+00   0.3808266E+24  -0.3689877E+19  -0.1728092E+11   0.1720591E+02   0.3779395E+23   0.7234990E+09   0.1117904E+35  -0.9015924E+51
   0.2106944E+09   0.1178887E+06  -0.2304028E+10   0.0000000E+00   0.3677675E+24  -0.3640426E+19  -0.1680852E+11   0.1720591E+02   0.3652293E+23   0.7185702E+09   0.1117924E+35  -0.9015924E+51
   0.2136364E+09   0.1154927E+06  -0.2287408E+10   0.0000000E+00   0.3551551E+24  -0.3591655E+19  -0.1634904E+11   0.1720591E+02   0.3529487E+23   0.7136759E+09   0.1117943E+35  -0.9015924E+51
   0.2166196E+09   0.1131458E+06  -0.2270898E+10   0.0000000E+00   0.3429740E+24  -0.3543555E+19  -0.1590213E+11   0.1720591E+02   0.3410831E+23   0.7088158E+09   0.1117963E+35  -0.9015924E+51
   0.2196443E+09   0.1108469E+06  -0.2254497E+10   0.0000000E+00   0.3312095E+24  -0.3496116E+19  -0.1546744E+11   0.1720591E+02   0.3296183E+23   0.7039898E+09   0.1117984E+35  -0.9015924E+51
   0.2227114E+09   0.1085952E+06  -0.2238204E+10   0.0000000E+00   0.3198474E+24  -0.3449330E+19  -0.1504464E+11   0.1720591E+02   0.3185408E+23   0.6991974E+09   0.1118005E+35  -0.9015924E+51
   0.2258212E+09   0.1063895E+06  -0.2222019E+10   0.0000000E+00   0.3088739E+24  -0.3403188E+19  -0.1463340E+11   0.1720591E+02   0.3078375E+23   0.6944387E+09   0.1118026E+35  -0.9015924E+51
   0.2289745E+09   0.1042290E+06  -0.2205941E+10   0.0000000E+00   0.2982759E+24  -0.3357680E+19  -0.1423341E+11   0.1720591E+02   0.2974957E+23   0.6897132E+09   0.1118048E+35  -0.9015924E+51
   0.2321718E+09   0.1021128E+06  -0.2189970E+10   0.0000000E+00   0.2880404E+24  -0.3312797E+19  -0.1384436E+11   0.1720591E+02   0.2875032E+23   0.6850208E+09   0.1118070E+35  -0.9015924E+51
   0.2354137E+09   0.1000399E+06  -0.2174103E+10   0.0000000E+00   0.2781551E+24  -0.3268532E+19  -0.1346594E+11   0.1720591E+02   0.2778480E+23   0.6803613E+09   0.1118093E+35  -0.9015924E+51
   0.2387010E+09   0.9800945E+05  -0.2158341E+10   0.0000000E+00   0.2686080E+24  -0.3224876E+19  -0.1309788E+11   0.1720591E+02   0.2685189E+23   0.6757344E+09   0.1118116E+35  -0.9015924E+51
   0.2420341E+09   0.9602057E+05  -0.2142683E+10   0.0000000E+00   0.2593875E+24  -0.3181820E+19  -0.1273988E+11   0.1720591E+02   0.2595047E+23   0.6711399E+09   0.1118140E+35  -0.9015924E+51
   0.2454137E+09   0.9407240E+05  -0.2127128E+10   0.0000000E+00   0.2504826E+24  -0.3139356E+19  -0.1239167E+11   0.1720591E+02   0.2507948E+23   0.6665776E+09   0.1118164E+35  -0.9015924E+51
   0.2488406E+09   0.9216411E+05  -0.2111675E+10   0.0000000E+00   0.2418824E+24  -0.3097476E+19  -0.1205299E+11   0.1720591E+02   0.2423788E+23   0.6620473E+09   0.1118189E+35  -0.9015924E+51
   0.2523153E+09   0.9029488E+05  -0.2096324E+10   0.0000000E+00   0.2335765E+24  -0.3056171E+19  -0.1172357E+11   0.1720591E+02   0.2342469E+23   0.6575487E+09   0.1118214E+35  -0.9015924E+51
   0.2558385E+09   0.8846392E+05  -0.2081074E+10   0.0000000E+00   0.2255549E+24  -0.3015435E+19  -0.1140315E+11   0.1720591E+02   0.2263893E+23   0.6530817E+09   0.1118240E+35  -0.9015924E+51
   0.2594110E+09   0.8667042E+05  -0.2065923E+10   0.0000000E+00   0.2178079E+24  -0.2975258E+19  -0.1109150E+11   0.1720591E+02   0.2187969E+23   0.6486460E+09   0.1118266E+35  -0.9015924E+51
   0.2630333E+09   0.8491363E+05  -0.2050873E+10   0.0000000E+00   0.2103260E+24  -0.2935634E+19  -0.1078838E+11   0.1720591E+02   0.2114606E+23   0.6442413E+09   0.1118293E+35  -0.9015924E+51
   0.2667062E+09   0.8319279E+05  -0.2035921E+10   0.0000000E+00   0.2031002E+24  -0.2896555E+19  -0.1049354E+11   0.1720591E+02   0.2043717E+23   0.6398676E+09   0.1118321E+35  -0.9015924E+51
   0.2704303E+09   0.8150716E+05  -0.2021067E+10   0.0000000E+00   0.1961218E+24  -0.2858013E+19  -0.1020676E+11   0.1720591E+02   0.1975219E+23   0.6355246E+09   0.1118349E+35  -0.9015924E+51
   0.2742065E+09   0.7985602E+05  -0.2006310E+10   0.0000000E+00   0.1893824E+24  -0.2820001E+19  -0.9927829E+10   0.1720591E+02   0.1909031E+23   0.6312121E+09   0.1118377E+35  -0.9015924E+51
   0.2780354E+09   0.7823866E+05  -0.1991650E+10   0.0000000E+00   0.1828736E+24  -0.2782511E+19  -0.9656524E+10   0.1720591E+02   0.1845075E+23   0.6269298E+09   0.1118407E+35  -0.9015924E+51
   0.2819178E+09   0.7665438E+05  -0.1977086E+10   0.0000000E+00   0.1765878E+24  -0.2745537E+19  -0.9392639E+10   0.1720591E+02   0.1783274E+23   0.6226776E+09   0.1118437E+35  -0.9015924E+51
   0.2858544E+09   0.7510251E+05  -0.1962616E+10   0.0000000E+00   0.1705172E+24  -0.2709071E+19  -0.9135970E+10   0.1720591E+02   0.1723557E+23   0.6184552E+09   0.1118467E+35  -0.9015924E+51
   0.2898459E+09   0.7358239E+05  -0.1948242E+10   0.0000000E+00   0.1646545E+24  -0.2673106E+19  -0.8886319E+10   0.1720591E+02   0.1665853E+23   0.6142625E+09   0.1118498E+35  -0.9015924E+51
   0.2938932E+09   0.7209335E+05  -0.1933961E+10   0.0000000E+00   0.1589925E+24  -0.2637635E+19  -0.8643496E+10   0.1720591E+02   0.1610093E+23   0.6100993E+09   0.1118530E+35  -0.9015924E+51
   0.2979970E+09   0.7063476E+05  -0.1919773E+10   0.0000000E+00   0.1535246E+24  -0.2602652E+19  -0.8407314E+10   0.1720591E+02   0.1556212E+23   0.6059653E+09   0.1118563E+35  -0.9015924E+51
   0.3021581E+09   0.6920599E+05  -0.1905678E+10   0.0000000E+00   0.1482439E+24  -0.2568149E+19  -0.8177590E+10   0.1720591E+02   0.1504146E+23   0.6018603E+09   0.1118596E+35  -0.9015924E+51
   0.3063773E+09   0.6780644E+05  -0.1891674E+10   0.0000000E+00   0.1431441E+24  -0.2534121E+19  -0.7954148E+10   0.1720591E+02   0.1453833E+23   0.5977843E+09   0.1118630E+35  -0.9015924E+51
   0.3106554E+09   0.6643550E+05  -0.1877762E+10   0.0000000E+00   0.1382190E+24  -0.2500560E+19  -0.7736816E+10   0.1720591E+02   0.1405216E+23   0.5937368E+09   0.1118665E+35  -0.9015924E+51
   0.3149933E+09   0.6509259E+05  -0.1863940E+10   0.0000000E+00   0.1334627E+24  -0.2467461E+19  -0.7525427E+10   0.1720591E+02   0.1358235E+23   0.5897179E+09   0.1118700E+35  -0.9015924E+51
   0.3193917E+09   0.6377712E+05  -0.1850208E+10   0.0000000E+00   0.1288693E+24  -0.2434816E+19  -0.7319819E+10   0.1720591E+02   0.1312836E+23   0.5857272E+09   0.1118736E+35  -0.9015924E+51
   0.3238516E+09   0.6248854E+05  -0.1836564E+10   0.0000000E+00   0.1244334E+24  -0.2402619E+19  -0.7119834E+10   0.1720591E+02   0.1268966E+23   0.5817647E+09   0.1118773E+35  -0.9015924E+51
   0.3283737E+09   0.6122630E+05  -0.1823010E+10   0.0000000E+00   0.1201495E+24  -0.2370866E+19  -0.6925317E+10   0.1720591E+02   0.1226572E+23   0.5778300E+09   0.1118811E+35  -0.9015924E+51
   0.3329590E+09   0.5998985E+05  -0.1809543E+10   0.0000000E+00   0.1160124E+24  -0.2339548E+19  -0.6736119E+10   0.1720591E+02   0.1185604E+23   0.5739230E+09   0.1118850E+35  -0.9015924E+51
   0.3376083E+09   0.5877866E+05  -0.1796163E+10   0.0000000E+00   0.1120171E+24  -0.2308660E+19  -0.6552095E+10   0.1720591E+02   0.1146015E+23   0.5700435E+09   0.1118889E+35  -0.9015924E+51
   0.3423225E+09   0.5759222E+05  -0.1782870E+10   0.0000000E+00   0.1081587E+24  -0.2278197E+19  -0.6373103E+10   0.1720591E+02   0.1107758E+23   0.5661914E+09   0.1118929E+35  -0.9015924E+51
