   0.1510485E+09   0.9863864E+06  -0.1524667E+10   0.0000000E+00   0.1394829E+25  -0.2104096E+19  -0.1116775E+11   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1531577E+09   0.9551648E+06  -0.1498267E+10   0.0000000E+00   0.1323704E+25  -0.2080703E+19  -0.1093896E+11   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1552963E+09   0.9409375E+06  -0.1483667E+10   0.0000000E+00   0.1282075E+25  -0.2057629E+19  -0.1064142E+11   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1574648E+09   0.9220343E+06  -0.1473129E+10   0.0000000E+00   0.1238649E+25  -0.2034869E+19  -0.1035202E+11   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1596636E+09   0.9031357E+06  -0.1462348E+10   0.0000000E+00   0.1195705E+25  -0.2012419E+19  -0.1007052E+11   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1618930E+09   0.8854995E+06  -0.1450975E+10   0.0000000E+00   0.1154842E+25  -0.1990274E+19  -0.9796712E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1641536E+09   0.8683056E+06  -0.1439629E+10   0.0000000E+00   0.1115418E+25  -0.1968431E+19  -0.9530383E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1664458E+09   0.8513865E+06  -0.1428411E+10   0.0000000E+00   0.1077307E+25  -0.1946885E+19  -0.9271330E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1687700E+09   0.8347991E+06  -0.1417267E+10   0.0000000E+00   0.1040489E+25  -0.1925631E+19  -0.9019352E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1711266E+09   0.8185558E+06  -0.1406184E+10   0.0000000E+00   0.1004931E+25  -0.1904667E+19  -0.8774258E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1735162E+09   0.8026455E+06  -0.1395166E+10   0.0000000E+00   0.9705903E+24  -0.1883987E+19  -0.8535858E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1759391E+09   0.7870596E+06  -0.1384214E+10   0.0000000E+00   0.9374233E+24  -0.1863588E+19  -0.8303971E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1783958E+09   0.7717917E+06  -0.1373326E+10   0.0000000E+00   0.9053902E+24  -0.1843467E+19  -0.8078417E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1808869E+09   0.7568356E+06  -0.1362503E+10   0.0000000E+00   0.8744526E+24  -0.1823618E+19  -0.7859023E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1834127E+09   0.7421850E+06  -0.1351743E+10   0.0000000E+00   0.8445732E+24  -0.1804039E+19  -0.7645622E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1859738E+09   0.7278338E+06  -0.1341046E+10   0.0000000E+00   0.8157162E+24  -0.1784725E+19  -0.7438049E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1885706E+09   0.7137760E+06  -0.1330411E+10   0.0000000E+00   0.7878467E+24  -0.1765674E+19  -0.7236144E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1912038E+09   0.7000058E+06  -0.1319839E+10   0.0000000E+00   0.7609313E+24  -0.1746880E+19  -0.7039754E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1938737E+09   0.6865175E+06  -0.1309329E+10   0.0000000E+00   0.7349376E+24  -0.1728342E+19  -0.6848727E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1965808E+09   0.6733056E+06  -0.1298880E+10   0.0000000E+00   0.7098344E+24  -0.1710054E+19  -0.6662917E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.1993258E+09   0.6603646E+06  -0.1288491E+10   0.0000000E+00   0.6855915E+24  -0.1692015E+19  -0.6482181E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2021091E+09   0.6476893E+06  -0.1278164E+10   0.0000000E+00   0.6621799E+24  -0.1674219E+19  -0.6306380E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2049313E+09   0.6352745E+06  -0.1267896E+10   0.0000000E+00   0.6395714E+24  -0.1656664E+19  -0.6135379E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2077928E+09   0.6231151E+06  -0.1257688E+10   0.0000000E+00   0.6177390E+24  -0.1639347E+19  -0.5969048E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2106944E+09   0.6112063E+06  -0.1247540E+10   0.0000000E+00   0.5966564E+24  -0.1622264E+19  -0.5807258E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2136364E+09   0.5995432E+06  -0.1237451E+10   0.0000000E+00   0.5762983E+24  -0.1605412E+19  -0.5649886E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2166196E+09   0.5881212E+06  -0.1227421E+10   0.0000000E+00   0.5566403E+24  -0.1588788E+19  -0.5496810E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
   0.2196443E+09   0.5769357E+06  -0.1217449E+10   0.0000000E+00   0.5376588E+24  -0.1572388E+19  -0.5347914E+10   0.2216228E+01   0.0000000E+00   0.0000000E+00
