   0.1510485E+09   0.1029925E+08   0.5220205E+09   0.0000000E+00   0.1153385E+26  -0.2082409E+19  -0.7141370E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1531577E+09   0.1020123E+08   0.5366527E+09   0.0000000E+00   0.1128702E+26  -0.2067450E+19  -0.7003552E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1552963E+09   0.1012850E+08   0.5485826E+09   0.0000000E+00   0.1108055E+26  -0.2052659E+19  -0.6829966E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1574648E+09   0.1008372E+08   0.5577625E+09   0.0000000E+00   0.1091782E+26  -0.2038032E+19  -0.6661275E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1596636E+09   0.1003892E+08   0.5669890E+09   0.0000000E+00   0.1075954E+26  -0.2023567E+19  -0.6497370E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1618930E+09   0.9992417E+07   0.5764001E+09   0.0000000E+00   0.1060489E+26  -0.2009260E+19  -0.6338119E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1641536E+09   0.9943984E+07   0.5859984E+09   0.0000000E+00   0.1045381E+26  -0.1995109E+19  -0.6183394E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1664458E+09   0.9894104E+07   0.5957264E+09   0.0000000E+00   0.1030682E+26  -0.1981109E+19  -0.6033068E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1687700E+09   0.9843107E+07   0.6055527E+09   0.0000000E+00   0.1016421E+26  -0.1967258E+19  -0.5887019E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1711266E+09   0.9791020E+07   0.6154799E+09   0.0000000E+00   0.1002591E+26  -0.1953553E+19  -0.5745129E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1735162E+09   0.9737771E+07   0.6255198E+09   0.0000000E+00   0.9891792E+25  -0.1939991E+19  -0.5607284E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1759391E+09   0.9683313E+07   0.6356810E+09   0.0000000E+00   0.9761718E+25  -0.1926568E+19  -0.5473371E+10   0.5640752E-01   0.0000000E+00             NaN
   0.1783958E+09   0.9627630E+07   0.6459684E+09   0.0000000E+00   0.9635603E+25  -0.1913282E+19  -0.5343280E+10   0.5640752E-01   0.0000000E+00             NaN
