   0.1510485E+09   0.1086721E+07  -0.5995436E+09   0.0000000E+00   0.4764949E+24  -0.1775910E+19  -0.6965053E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1531577E+09   0.1065045E+07  -0.5775528E+09   0.0000000E+00   0.4535320E+24  -0.1761320E+19  -0.6822779E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1552963E+09   0.1061536E+07  -0.5574964E+09   0.0000000E+00   0.4405064E+24  -0.1746928E+19  -0.6638037E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1574648E+09   0.1063892E+07  -0.5361910E+09   0.0000000E+00   0.4298427E+24  -0.1732729E+19  -0.6458374E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1596636E+09   0.1063860E+07  -0.5162955E+09   0.0000000E+00   0.4172375E+24  -0.1718722E+19  -0.6283654E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1618930E+09   0.1051795E+07  -0.5034599E+09   0.0000000E+00   0.4008406E+24  -0.1704904E+19  -0.6113728E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1641536E+09   0.1037060E+07  -0.4908282E+09   0.0000000E+00   0.3871106E+24  -0.1691271E+19  -0.5948453E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1664458E+09   0.1024852E+07  -0.4761635E+09   0.0000000E+00   0.3728926E+24  -0.1677822E+19  -0.5787700E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1687700E+09   0.1013510E+07  -0.4619829E+09   0.0000000E+00   0.3589756E+24  -0.1664553E+19  -0.5631349E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1711266E+09   0.1002009E+07  -0.4484444E+09   0.0000000E+00   0.3457543E+24  -0.1651463E+19  -0.5479279E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1735162E+09   0.9905336E+06  -0.4359335E+09   0.0000000E+00   0.3334840E+24  -0.1638548E+19  -0.5331374E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1759391E+09   0.9783148E+06  -0.4249857E+09   0.0000000E+00   0.3232581E+24  -0.1625806E+19  -0.5187518E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1783958E+09   0.9703863E+06  -0.4137917E+09   0.0000000E+00   0.3164328E+24  -0.1613234E+19  -0.5047605E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1808869E+09   0.9699262E+06  -0.4074313E+09   0.0000000E+00   0.3091041E+24  -0.1600831E+19  -0.4911537E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1834127E+09   0.9844974E+06  -0.4076891E+09   0.0000000E+00   0.3135330E+24  -0.1588594E+19  -0.4779234E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1859738E+09   0.1045207E+07  -0.4329254E+09   0.0000000E+00   0.3535088E+24  -0.1576520E+19  -0.4650659E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1885706E+09   0.1152827E+07  -0.4805931E+09   0.0000000E+00   0.4341529E+24  -0.1564606E+19  -0.4525813E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1912038E+09   0.1238166E+07  -0.5155341E+09   0.0000000E+00   0.5045587E+24  -0.1552850E+19  -0.4404624E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1938737E+09   0.1274371E+07  -0.5216098E+09   0.0000000E+00   0.5329707E+24  -0.1541248E+19  -0.4286920E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1965808E+09   0.1286460E+07  -0.5166077E+09   0.0000000E+00   0.5336705E+24  -0.1529799E+19  -0.4172527E+10   0.3010493E+00   0.0000000E+00             NaN
   0.1993258E+09   0.1289288E+07  -0.5085759E+09   0.0000000E+00   0.5254819E+24  -0.1518499E+19  -0.4061321E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2021091E+09   0.1285230E+07  -0.4976767E+09   0.0000000E+00   0.5142657E+24  -0.1507346E+19  -0.3953196E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2049313E+09   0.1275126E+07  -0.4840867E+09   0.0000000E+00   0.4972199E+24  -0.1496339E+19  -0.3848053E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2077928E+09   0.1262529E+07  -0.4696772E+09   0.0000000E+00   0.4788069E+24  -0.1485475E+19  -0.3745801E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2106944E+09   0.1249980E+07  -0.4554708E+09   0.0000000E+00   0.4612905E+24  -0.1474752E+19  -0.3646357E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2136364E+09   0.1238289E+07  -0.4417373E+09   0.0000000E+00   0.4450554E+24  -0.1464167E+19  -0.3549646E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2166196E+09   0.1227692E+07  -0.4285178E+09   0.0000000E+00   0.4301192E+24  -0.1453720E+19  -0.3455596E+10   0.3010493E+00   0.0000000E+00             NaN
   0.2196443E+09   0.1218102E+07  -0.4157842E+09   0.0000000E+00   0.4163561E+24  -0.1443406E+19  -0.3364135E+10   0.3010493E+00   0.0000000E+00             NaN
