   0.1510485E+09   0.5712761E+06  -0.2005016E+10   0.0000000E+00   0.1682866E+25  -0.3878848E+19  -0.2406687E+11   0.7321425E+01
   0.1531577E+09   0.5524878E+06  -0.1965868E+10   0.0000000E+00   0.1592056E+25  -0.3828436E+19  -0.2357249E+11   0.7321425E+01
   0.1552963E+09   0.5434408E+06  -0.1946685E+10   0.0000000E+00   0.1545308E+25  -0.3778717E+19  -0.2292868E+11   0.7321425E+01
   0.1574648E+09   0.5331767E+06  -0.1931861E+10   0.0000000E+00   0.1492973E+25  -0.3729680E+19  -0.2230248E+11   0.7321425E+01
   0.1596636E+09   0.5216184E+06  -0.1919757E+10   0.0000000E+00   0.1441159E+25  -0.3681316E+19  -0.2169340E+11   0.7321425E+01
   0.1618930E+09   0.5108210E+06  -0.1906198E+10   0.0000000E+00   0.1391624E+25  -0.3633616E+19  -0.2110098E+11   0.7321425E+01
   0.1641536E+09   0.5005276E+06  -0.1892139E+10   0.0000000E+00   0.1344120E+25  -0.3586571E+19  -0.2052475E+11   0.7321425E+01
   0.1664458E+09   0.4904442E+06  -0.1878210E+10   0.0000000E+00   0.1298252E+25  -0.3540171E+19  -0.1996427E+11   0.7321425E+01
   0.1687700E+09   0.4805230E+06  -0.1864473E+10   0.0000000E+00   0.1253902E+25  -0.3494409E+19  -0.1941913E+11   0.7321425E+01
   0.1711266E+09   0.4707941E+06  -0.1850848E+10   0.0000000E+00   0.1211051E+25  -0.3449274E+19  -0.1888888E+11   0.7321425E+01
   0.1735162E+09   0.4612674E+06  -0.1837304E+10   0.0000000E+00   0.1169665E+25  -0.3404759E+19  -0.1837314E+11   0.7321425E+01
   0.1759391E+09   0.4519379E+06  -0.1823843E+10   0.0000000E+00   0.1129695E+25  -0.3360854E+19  -0.1787149E+11   0.7321425E+01
   0.1783958E+09   0.4427994E+06  -0.1810470E+10   0.0000000E+00   0.1091089E+25  -0.3317552E+19  -0.1738357E+11   0.7321425E+01
   0.1808869E+09   0.4338472E+06  -0.1797185E+10   0.0000000E+00   0.1053800E+25  -0.3274844E+19  -0.1690898E+11   0.7321425E+01
   0.1834127E+09   0.4250780E+06  -0.1783987E+10   0.0000000E+00   0.1017784E+25  -0.3232722E+19  -0.1644736E+11   0.7321425E+01
   0.1859738E+09   0.4164879E+06  -0.1770876E+10   0.0000000E+00   0.9829979E+24  -0.3191177E+19  -0.1599837E+11   0.7321425E+01
   0.1885706E+09   0.4080733E+06  -0.1757850E+10   0.0000000E+00   0.9493986E+24  -0.3150203E+19  -0.1556166E+11   0.7321425E+01
   0.1912038E+09   0.3998307E+06  -0.1744909E+10   0.0000000E+00   0.9169463E+24  -0.3109790E+19  -0.1513688E+11   0.7321425E+01
   0.1938737E+09   0.3917564E+06  -0.1732052E+10   0.0000000E+00   0.8856017E+24  -0.3069932E+19  -0.1472372E+11   0.7321425E+01
   0.1965808E+09   0.3838471E+06  -0.1719280E+10   0.0000000E+00   0.8553271E+24  -0.3030620E+19  -0.1432185E+11   0.7321425E+01
   0.1993258E+09   0.3760993E+06  -0.1706590E+10   0.0000000E+00   0.8260860E+24  -0.2991847E+19  -0.1393096E+11   0.7321425E+01
   0.2021091E+09   0.3685098E+06  -0.1693983E+10   0.0000000E+00   0.7978431E+24  -0.2953606E+19  -0.1355077E+11   0.7321425E+01
   0.2049313E+09   0.3610752E+06  -0.1681458E+10   0.0000000E+00   0.7705643E+24  -0.2915889E+19  -0.1318097E+11   0.7321425E+01
   0.2077928E+09   0.3537924E+06  -0.1669015E+10   0.0000000E+00   0.7442169E+24  -0.2878688E+19  -0.1282128E+11   0.7321425E+01
   0.2106944E+09   0.3466583E+06  -0.1656652E+10   0.0000000E+00   0.7187690E+24  -0.2841998E+19  -0.1247142E+11   0.7321425E+01
   0.2136364E+09   0.3396699E+06  -0.1644370E+10   0.0000000E+00   0.6941899E+24  -0.2805811E+19  -0.1213112E+11   0.7321425E+01
   0.2166196E+09   0.3328241E+06  -0.1632167E+10   0.0000000E+00   0.6704500E+24  -0.2770119E+19  -0.1180013E+11   0.7321425E+01
   0.2196443E+09   0.3261180E+06  -0.1620043E+10   0.0000000E+00   0.6475206E+24  -0.2734917E+19  -0.1147819E+11   0.7321425E+01
   0.2227114E+09   0.3195487E+06  -0.1607998E+10   0.0000000E+00   0.6253742E+24  -0.2700196E+19  -0.1116504E+11   0.7321425E+01
   0.2258212E+09   0.3131135E+06  -0.1596031E+10   0.0000000E+00   0.6039841E+24  -0.2665951E+19  -0.1086046E+11   0.7321425E+01
   0.2289745E+09   0.3068096E+06  -0.1584141E+10   0.0000000E+00   0.5833243E+24  -0.2632176E+19  -0.1056420E+11   0.7321425E+01
   0.2321718E+09   0.3006343E+06  -0.1572328E+10   0.0000000E+00   0.5633700E+24  -0.2598863E+19  -0.1027604E+11   0.7321425E+01
   0.2354137E+09   0.2945850E+06  -0.1560591E+10   0.0000000E+00   0.5440971E+24  -0.2566006E+19  -0.9995763E+10   0.7321425E+01
